Image ID;External ID;Image URL;Object Name;Annotation Type;Annotation Details
cm2opijun19w60761bgdb9q29;Dag6-28.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fbaa538ab-c220-3827-5e7e-d40b17fb6a36-Dag6-28.jpg?Expires=1731342067191&KeyName=labelbox-assets-key-3&Signature=HX0z00G9dNyQPgL5XCuTzzcVAQY;Day6;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opijun19w907618vrw2r7y;Dag6-31.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fc1549e0c-25d8-2e94-148b-13fb5df4ecda-Dag6-31.jpg?Expires=1731342067193&KeyName=labelbox-assets-key-3&Signature=l79K_RL4jRkC-l-9x6uzxqNQn0g;Day6;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opijun19wb0761cysfgtad;Dag6-33.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fae34b1be-a8b7-d072-2d21-569252d2da38-Dag6-33.jpg?Expires=1731342067192&KeyName=labelbox-assets-key-3&Signature=v5SR_U711Lt0OknRx7MK5DWQ6uw;Day6;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opijun19wc0761nnhj1cmh;Dag6-34.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F46030465-8deb-9eb7-ea95-ad67b57a0f51-Dag6-34.jpg?Expires=1731342067192&KeyName=labelbox-assets-key-3&Signature=9LJhOazEx3rmZx4Y2j32_JT4oGA;Day6;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opijun19wd0761cvkr23zn;Dag6-35.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F7737d127-1b92-0fbb-af48-8ab8e13f3bb0-Dag6-35.jpg?Expires=1731342067194&KeyName=labelbox-assets-key-3&Signature=QUctpxx2rfe4xFPXfDJMt2Hnlto;Day6;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opijun19we0761wz90g4yh;Dag6-36.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F2fb43590-4a27-f7a7-641b-d515bb933835-Dag6-36.jpg?Expires=1731342067195&KeyName=labelbox-assets-key-3&Signature=IrKGQPSjURrYKHp_zDtiOLkvyvs;Day6;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opijun19wg0761s9tuv6zl;Dag6-38.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F342f3453-491c-0c7f-c895-06c8894ba437-Dag6-38.jpg?Expires=1731342067195&KeyName=labelbox-assets-key-3&Signature=inoHnu9GVkTmTM1q3PJCGHabD7o;Day6;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1m9x0744oojrxp6m;Dag7.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F53ecd7cf-9776-73fa-4a73-a5111285a8e6-Dag7.jpg?Expires=1731342067196&KeyName=labelbox-assets-key-3&Signature=M8wIxsMArWMs2V4Iz8W0YaiVK50;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1m9y0744xdyd17da;Dag7-2.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F6d86fdc9-a5cb-388e-889f-1dc1f9e03fdb-Dag7-2.jpg?Expires=1731342067197&KeyName=labelbox-assets-key-3&Signature=1ffcFgDWPeSm6CXq7IbTTrM4iU4;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1m9z0744ay5ql057;Dag7-3.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F3dd16671-3a4f-19d2-aa00-0629a2e0f89e-Dag7-3.jpg?Expires=1731342067197&KeyName=labelbox-assets-key-3&Signature=9Cy8-naLdh6J715tC-OtDi7dKGE;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1ma00744tbta0zuo;Dag7-4.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F71eb66d3-8e82-ccf7-f1cc-40cef6178093-Dag7-4.jpg?Expires=1731342067196&KeyName=labelbox-assets-key-3&Signature=meb3SeNOcU9sxQNi_DKM2HWs4Aw;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1ma30744hmh08xe0;Dag7-7.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fca659b92-8a52-8496-6697-192b4574cad5-Dag7-7.jpg?Expires=1731342067199&KeyName=labelbox-assets-key-3&Signature=CqML3UReJEHhgkaMSbM3roNjzxg;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1ma80744n898a0dp;Dag7-12.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fa30c5eec-a96f-3748-34af-fb4054674856-Dag7-12.jpg?Expires=1731342067200&KeyName=labelbox-assets-key-3&Signature=8HtEZ7Sw5QoIBNPfmrNFoftrG3g;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1ma907446vjv2mf4;Dag7-13.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F3a0683e9-e084-d3ce-b305-48abccc5b6d3-Dag7-13.jpg?Expires=1731342067201&KeyName=labelbox-assets-key-3&Signature=59SxpFKE7UWGKacmrpQpuf2pGNw;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1man0744rjs2vy8v;Dag7-27.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fbb6cae3a-9b93-795a-afa3-298a1603e123-Dag7-27.jpg?Expires=1731342067201&KeyName=labelbox-assets-key-3&Signature=JfDpFJZ3xIk817nHeYm6Ed2vvEg;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1mao0744vlg04raq;Dag7-28.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F7f339b8c-d0a2-bb86-4af1-bb5aeb0cf672-Dag7-28.jpg?Expires=1731342067200&KeyName=labelbox-assets-key-3&Signature=lpyHSi3J_AsFoRg29-sjKWrNukU;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1maq07448migubib;Dag7-30.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F446e7d2a-7999-2a26-a43f-02f498bcfaa3-Dag7-30.jpg?Expires=1731342067203&KeyName=labelbox-assets-key-3&Signature=YhRzZglbGu1J4j4nwKnoqQ82qPo;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1mar0744lvjvh55m;Dag7-31.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fb7913eed-f394-1822-8319-01b849bdd272-Dag7-31.jpg?Expires=1731342067203&KeyName=labelbox-assets-key-3&Signature=qkJAVQbvVqTNwwgVQ9JlqpQ-Nlc;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1mas0744i8go5n5b;Dag7-32.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fb67bd9ef-e5d8-653e-4386-52f7f85b02c3-Dag7-32.jpg?Expires=1731342067204&KeyName=labelbox-assets-key-3&Signature=Swa7mp6HPi9XlxFFxlk14JxYIUw;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1mau0744cytxprpd;Dag7-34.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fb9ab2aa1-bd65-75a7-1d1b-ffcfe17cb700-Dag7-34.jpg?Expires=1731342067204&KeyName=labelbox-assets-key-3&Signature=VUIQuPKBuGrQkobXCvrvH7NDp0E;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1mav0744nuflljzp;Dag7-35.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F986ffb20-624f-4821-0cb6-16b59f6a8203-Dag7-35.jpg?Expires=1731342067206&KeyName=labelbox-assets-key-3&Signature=h894RD97Tp3ILW3u2YGiGHd30E8;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1max0744cyek0qnf;Dag7-37.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fca59a1a6-837f-3b98-2516-22b331c00f11-Dag7-37.jpg?Expires=1731342067206&KeyName=labelbox-assets-key-3&Signature=9w4xqvpYCrV-pEpu3G8hVCO12Ow;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opjytu1may074444i5bozg;Dag7-38.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F9d00ae76-e1a7-ab22-06b0-d842418b9096-Dag7-38.jpg?Expires=1731342067205&KeyName=labelbox-assets-key-3&Signature=XBna6U4ZZgC6pkYyGMLWnpGl0_c;Day7;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 4624.0, Width: 3472.0
cm2opl7w91dxh0762mqfjmhln;Dag8.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F7e5c1a74-35b0-0bbf-4622-be48c57515f2-Dag8.jpg?Expires=1731342067209&KeyName=labelbox-assets-key-3&Signature=TbeZoLMHp7P3pSR_7V2eQ8ufRK8;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxi0762vu3zovvw;Dag8-2.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F64b1b740-2544-8eae-184a-d7a3495dab27-Dag8-2.jpg?Expires=1731342067210&KeyName=labelbox-assets-key-3&Signature=xXAsFyJEHC_7kHdiXIn3MYNtwa8;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxj07626ucb6w55;Dag8-3.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F8fb81e68-99ff-ead8-9b1a-65e0d65e3a4f-Dag8-3.jpg?Expires=1731342067212&KeyName=labelbox-assets-key-3&Signature=qZN6EWIiNy6VBZX-Kw1AU3FAAW8;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxk0762orpp0vj2;Dag8-4.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F59f91f7d-1f9f-bc74-98af-fdb5c01372e0-Dag8-4.jpg?Expires=1731342067211&KeyName=labelbox-assets-key-3&Signature=t6pEglMyYmUiT1JGcM73ClUXJF8;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxl0762grofraob;Dag8-5.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F4a1b9a81-25df-cd7a-a5c8-8272aaec4794-Dag8-5.jpg?Expires=1731342067210&KeyName=labelbox-assets-key-3&Signature=F9FPzA-9O7w2O9ixk_3ayZOYlyY;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxm0762zebqknxd;Dag8-6.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F0cf85d73-2572-3187-fa6e-cdec0524a257-Dag8-6.jpg?Expires=1731342067214&KeyName=labelbox-assets-key-3&Signature=h2CW-fpCcIBy2bID7brMYA4zVzo;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxn0762i2i0gcc0;Dag8-7.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F3c31d053-f855-00fa-2c46-291aaf85869b-Dag8-7.jpg?Expires=1731342067214&KeyName=labelbox-assets-key-3&Signature=hK99p6R4Tgd0xTxQyrbgNy9TtfI;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxo0762wuz1ca0p;Dag8-8.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fffcf349b-bb60-c634-9827-55611fe46d18-Dag8-8.jpg?Expires=1731342067215&KeyName=labelbox-assets-key-3&Signature=98bI26gEKSfEJapntjv0XW92QIM;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxp0762mvv774h9;Dag8-9.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F7b7ec899-3af9-deab-ac6d-c361d10c9d17-Dag8-9.jpg?Expires=1731342067215&KeyName=labelbox-assets-key-3&Signature=baD5jRBlh-FQ5Dpjv6Hh3bA83sg;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxq07620b7ctway;Dag8-10.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F78b67af2-4c94-6d59-00fd-c5a12fd6b67a-Dag8-10.jpg?Expires=1731342067216&KeyName=labelbox-assets-key-3&Signature=MMoj02xi8EQr7gt73IafVw5kce8;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxr0762uff84fyt;Dag8-11.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F7ee1abff-8074-ed54-426a-0b7574059de9-Dag8-11.jpg?Expires=1731342067216&KeyName=labelbox-assets-key-3&Signature=BNaLLJ0OLu9D4xt9c3U4ZA3y8zE;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxs07623v0nnfwx;Dag8-12.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fe3b5a23f-aa3f-f590-673f-8aff6b2c2936-Dag8-12.jpg?Expires=1731342067216&KeyName=labelbox-assets-key-3&Signature=-xqDlFoSEbdESYXHDyHJyUtQsE0;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxt076248p407x2;Dag8-13.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fe99c5fff-b332-2582-ac04-2fb2a2bd8775-Dag8-13.jpg?Expires=1731342067219&KeyName=labelbox-assets-key-3&Signature=MFFag6StDt_7IoeWMrzA4xEn5yU;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxu0762ky9b7u6i;Dag8-14.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F024a6e40-cadc-9212-44b3-1850b61d1b3c-Dag8-14.jpg?Expires=1731342067219&KeyName=labelbox-assets-key-3&Signature=GLYJvKfiRZut5lAEQ3VNud7tw5g;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxw07623gx6aexp;Dag8-16.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F76fb4cb2-8582-358f-e076-bc6583e0602e-Dag8-16.jpg?Expires=1731342067220&KeyName=labelbox-assets-key-3&Signature=W2jGYqRy1aBxwWbjlorERtxcMCA;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxx076278jel831;Dag8-17.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fb673c5a1-8ed5-e472-7d75-ce3545bea8d3-Dag8-17.jpg?Expires=1731342067220&KeyName=labelbox-assets-key-3&Signature=_VfCXnTGm8_sB6gQfODkiYMN-d4;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxy0762spilqonz;Dag8-18.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F1dfc8c8c-dc8d-4a36-25d5-ef3f032deda0-Dag8-18.jpg?Expires=1731342067220&KeyName=labelbox-assets-key-3&Signature=KvKgqSfRgT6NVDCYiss5qCKNZyg;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dxz07627xrgkz6s;Dag8-19.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fde607c95-5677-db08-3b9e-97972758c151-Dag8-19.jpg?Expires=1731342067222&KeyName=labelbox-assets-key-3&Signature=GiHXAn0jnUsRBd9_72QV0QckT_E;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dy707622h4vinot;Dag8-27.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F963c3a70-2843-02ea-1f11-034ff516adf3-Dag8-27.jpg?Expires=1731342067223&KeyName=labelbox-assets-key-3&Signature=WIZumkQgK55AXfGXEEP1Nrq9HNI;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dy80762ngsbi6hk;Dag8-28.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fb0a9d29d-fff5-f9c1-994b-9d00f7bb28da-Dag8-28.jpg?Expires=1731342067223&KeyName=labelbox-assets-key-3&Signature=UiqQMwxFe4sEZqZLMoeSrglTjbo;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dy907621hmlzl0a;Dag8-29.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fe2ae8601-ce4d-1bae-71ae-f5dac3fae3c2-Dag8-29.jpg?Expires=1731342067224&KeyName=labelbox-assets-key-3&Signature=STcMVtQgnc60u7C_rMq9jt12W40;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dya0762yq8yxe2x;Dag8-30.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fae98d306-b193-bc28-365c-d6579f49d40f-Dag8-30.jpg?Expires=1731342067225&KeyName=labelbox-assets-key-3&Signature=oQrJ7sPIAnfXzb2ULIDVVLz-H4g;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dyd07625dj08dli;Dag8-33.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F0d634426-8ef1-3ae8-6c03-d6ee0ebcbad0-Dag8-33.jpg?Expires=1731342067225&KeyName=labelbox-assets-key-3&Signature=3DYMdHE4z9RZXZ9shDyXL1GIFcA;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 4624.0, Width: 3472.0
cm2opl7w91dyf0762vtw5msmz;Dag8-35.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F262fbfce-a5ae-f230-30c7-cec3d38ad2f1-Dag8-35.jpg?Expires=1731342067224&KeyName=labelbox-assets-key-3&Signature=Ugtc1sq8tJH94YGEjvzP10dQiF8;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dyg076212yrv1mn;Dag8-36.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Ff3071076-8af1-e8c8-d815-38cdf2d709b7-Dag8-36.jpg?Expires=1731342067227&KeyName=labelbox-assets-key-3&Signature=LeWcYTcF1KTxs0MkmnZ7T6_mNWI;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opl7w91dyh07625z3i8ec1;Dag8-37.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Ffb748f01-faa2-f584-6a2a-dd16377b0e7d-Dag8-37.jpg?Expires=1731342067228&KeyName=labelbox-assets-key-3&Signature=Sch39yPP0_UIXOXQ28z-3nmOmts;Day8;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 4624.0, Width: 3472.0
cm2opptby1maz0744m4zgwovp;Dag9.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fba5f1dd6-67e2-126d-838f-dc71abf8b8c2-Dag9.jpg?Expires=1731342067230&KeyName=labelbox-assets-key-3&Signature=0BHkgtwkJHCkVR7Mi6Pg_WF2IBU;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3466.0, Width: 4624.0
cm2opptby1mb00744lpqjnki8;Dag9-2.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F3e797937-b7b9-0002-5639-c11afaa09711-Dag9-2.jpg?Expires=1731342067229&KeyName=labelbox-assets-key-3&Signature=-cjbfVi5N3rem-1V2CazRIz9eCM;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opptby1mb10744ceu7r0xx;Dag9-3.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fe2a7e76d-d517-9fa1-1f6d-fce5c87d3344-Dag9-3.jpg?Expires=1731342067228&KeyName=labelbox-assets-key-3&Signature=eoMQTjiZHFWfEDMia8Wpin_yEGg;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opptby1mb20744r2c0o3qs;Dag9-4.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F65bdb44a-001b-e5e4-086a-543cced85903-Dag9-4.jpg?Expires=1731342067233&KeyName=labelbox-assets-key-3&Signature=i-To47yGBD4UYTaDIHjDTjrzOQw;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opptby1mb407443x6jr7yt;Dag9-6.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fa71782b7-9972-ce1b-f32f-c916b2877b6d-Dag9-6.jpg?Expires=1731342067233&KeyName=labelbox-assets-key-3&Signature=DiwlGWG49gc7jswP8GlzcKkZL2E;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opptby1mb50744p3g8qp0t;Dag9-7.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F5355ec84-1145-da46-8019-0ec9da928fe4-Dag9-7.jpg?Expires=1731342067234&KeyName=labelbox-assets-key-3&Signature=tmr4ozeG8IVq2vWx4dBDZfMK3Ac;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opptby1mb70744mpp6obas;Dag9-9.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F2ed913c4-d0c7-941d-f95e-8f0d8d321a1c-Dag9-9.jpg?Expires=1731342067234&KeyName=labelbox-assets-key-3&Signature=YG8g9nekrY0wKL4tv-KQ4pBmBNA;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opptby1mba0744wdiwwf4t;Dag9-12.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F0ba83435-0c8a-d677-a55d-c74b56bb9bc9-Dag9-12.jpg?Expires=1731342067236&KeyName=labelbox-assets-key-3&Signature=yyT6QBWqPJEkOCA3Qov3YdIZVG0;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opptby1mbb0744z11e5za8;Dag9-13.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fc239ec0d-ac93-3e7c-be55-2dc6b8047a58-Dag9-13.jpg?Expires=1731342067235&KeyName=labelbox-assets-key-3&Signature=B7XIhhlwV97w0mtB6jdDxzO9xC8;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opptby1mbc0744ttdyi3hd;Dag9-14.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fa78cd72b-5e9d-e6bc-d354-73d2d7ce3869-Dag9-14.jpg?Expires=1731342067235&KeyName=labelbox-assets-key-3&Signature=_uEWMQGslODar20rvDP6COOMeow;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opptby1mbe074425vesbdp;Dag9-16.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F6e3f1e71-ffcf-44f6-40f7-c62c33f75e1b-Dag9-16.jpg?Expires=1731342067239&KeyName=labelbox-assets-key-3&Signature=alV5CplzQAsFN_QiDY5x1CsILk0;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opptby1mbj0744tltb53ka;Dag9-21.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fcf26b9eb-9542-a7c9-59a6-945ce0ad0f4f-Dag9-21.jpg?Expires=1731342067240&KeyName=labelbox-assets-key-3&Signature=5-oDNVx3jWGnqO3iWrmP76RnPOw;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opptby1mbk0744zooojdds;Dag9-22.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Fa2a70996-0257-07bb-e652-315415d94201-Dag9-22.jpg?Expires=1731342067241&KeyName=labelbox-assets-key-3&Signature=J3UQDHXt_FywRBr_2rQtkKF6ikc;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2opptby1mbl0744cbm12ult;Dag9-23.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F4cfa9f63-a3b2-a380-a0f5-8693a3238d91-Dag9-23.jpg?Expires=1731342067241&KeyName=labelbox-assets-key-3&Signature=DkfYDJV8HcElus-Co9aYsxeAd7g;Day9;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2oprq0x2aei07996f3p9zd0;Dag10.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F1228786b-60e1-9977-c631-22bb65c17619-Dag10.jpg?Expires=1731342067240&KeyName=labelbox-assets-key-3&Signature=MMdzzQXNftFB23dfP2B1Fy_nA48;Day10;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2oprq0x2aej0799jl4pm0ja;Dag10-2.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2Ff67a6333-88aa-f22f-aa5c-19dad5d52e26-Dag10-2.jpg?Expires=1731342067243&KeyName=labelbox-assets-key-3&Signature=NL4IyI8zxtFQ4iE0e2XT6d7xE74;Day10;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2oprq0x2aek0799a964ytgr;Dag10-3.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F93c7aba2-00f1-f2f0-aaac-c51bd079d8c1-Dag10-3.jpg?Expires=1731342067243&KeyName=labelbox-assets-key-3&Signature=d3rCULBxhX8BcmFj-EXTnUM3qo0;Day10;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
cm2oprq0x2ael0799oyonzh7z;Dag10-4.jpg;https://storage.labelbox.com/cm2309tlj04u307y7hser89v1%2F24e044f3-e6b8-dc6c-4c43-e2e30ae35f15-Dag10-4.jpg?Expires=1731342067244&KeyName=labelbox-assets-key-3&Signature=iXVIoeTXJpdwV__ZAe4E7ZiVr38;Day10;ImageBoundingBox;Top: 0.0, Left: 0.0, Height: 3472.0, Width: 4624.0
